
agency_cd	site_no	datetime	tz_cd	122154_00060	122154_00060_cd
USGS	01576000	1996-01-20 14:14	EST	495000	A:[91]
USGS	01576000	1996-01-20 14:28	EST	500000	A:[91]
USGS	01576000	1996-01-20 14:58	EST	510000	A:[91]
USGS	01576000	1996-01-20 15:05	EST	513000	A:[91]
USGS	01576000	1996-01-20 15:28	EST	517000	A:[91]
USGS	01576000	1996-01-20 15:48	EST	523000	A:[91]
USGS	01576000	1996-01-20 15:56	EST	525000	A:[91]
USGS	01576000	1996-01-20 15:58	EST	525000	A:[91]
USGS	01576000	1996-01-20 16:12	EST	531000	A:[91]
USGS	01576000	1996-01-20 16:28	EST	534000	A:[91]
USGS	01576000	1996-01-20 16:38	EST	538000	A:[91]
USGS	01576000	1996-01-20 16:58	EST	543000	A:[91]
USGS	01576000	1996-01-20 17:00	EST	545000	A:[91]
USGS	01576000	1996-01-20 18:00	EST	556000	A:[91]
USGS	01576000	1996-01-20 19:00	EST	565000	A:[91]
USGS	01576000	1996-01-20 20:00	EST	574000	A:[91]
USGS	01576000	1996-01-20 21:00	EST	580000	A:[91]
USGS	01576000	1996-01-20 22:00	EST	585000	A:[91]
USGS	01576000	1996-01-20 23:00	EST	586000	A:[91]
USGS	01576000	1996-01-21 00:00	EST	586000	A:[91]
USGS	01576000	1996-01-21 01:00	EST	587000	A:[91]
USGS	01576000	1996-01-21 02:00	EST	587000	A:[91]
USGS	01576000	1996-01-21 03:00	EST	587000	A:[91]
USGS	01576000	1996-01-21 04:00	EST	587000	A:[91]
USGS	01576000	1996-01-21 05:00	EST	587000	A:[91]
USGS	01576000	1996-01-21 06:00	EST	588000	A:[91]
USGS	01576000	1996-01-21 07:00	EST	586000	A:[91]
USGS	01576000	1996-01-21 08:00	EST	584000	A:[91]
USGS	01576000	1996-01-21 09:00	EST	580000	A:[91]
USGS	01576000	1996-01-21 10:00	EST	576000	A:[91]
USGS	01576000	1996-01-21 11:00	EST	572000	A:[91]
USGS	01576000	1996-01-21 12:00	EST	567000	A:[91]
USGS	01576000	1996-01-21 13:00	EST	562000	A:[91]
USGS	01576000	1996-01-21 14:00	EST	557000	A:[91]
USGS	01576000	1996-01-21 15:00	EST	552000	A:[91]
USGS	01576000	1996-01-21 16:00	EST	544000	A:[91]
USGS	01576000	1996-01-21 17:00	EST	539000	A:[91]
USGS	01576000	1996-01-21 17:10	EST	537000	A:[91]
USGS	01576000	1996-01-21 17:26	EST	536000	A:[91]
USGS	01576000	1996-01-21 17:28	EST	536000	A:[91]
USGS	01576000	1996-01-21 17:30	EST	535000	A:[91]
USGS	01576000	1996-01-21 17:34	EST	534000	A:[91]
USGS	01576000	1996-01-21 17:40	EST	534000	A:[91]
USGS	01576000	1996-01-21 17:58	EST	531000	A:[91]
USGS	01576000	1996-01-21 18:00	EST	531000	A:[91]
USGS	01576000	1996-01-21 18:12	EST	529000	A:[91]
USGS	01576000	1996-01-21 18:16	EST	529000	A:[91]
USGS	01576000	1996-01-21 18:27	EST	528000	A:[91]
USGS	01576000	1996-01-21 18:28	EST	528000	A:[91]
USGS	01576000	1996-01-21 18:43	EST	526000	A:[91]
USGS	01576000	1996-01-21 18:58	EST	523000	A:[91]
USGS	01576000	1996-01-21 19:01	EST	523000	A:[91]
USGS	01576000	1996-01-21 19:28	EST	519000	A:[91]
USGS	01576000	1996-01-21 19:42	EST	517000	A:[91]
USGS	01576000	1996-01-21 19:58	EST	515000	A:[91]
USGS	01576000	1996-01-21 20:11	EST	514000	A:[91]
USGS	01576000	1996-01-21 20:19	EST	513000	A:[91]
